07.06.2013;14:30;S220;7044483;1;1
11.06.2013;12:30;S220;402310;1;1
11.06.2013;12:30;S220;7027719;1;1
11.06.2013;12:30;S220;7038734;1;1
14.06.2013;14:30;S220;7044481;1;1
14.06.2013;14:30;S220;7044482;1;1
14.06.2013;14:30;S220;7044483;1;1
14.06.2013;14:30;S220;789689;1;1
14.06.2013;14:30;S220;456909;1;1
14.06.2013;14:30;S220;765291;1;1
14.06.2013;14:30;S220;7054751;1;1
18.06.2013;12:30;S220;777982;1;1
21.06.2013;14:30;S220;770189;1;1
25.06.2013;12:30;S220;527602;1;1
28.06.2013;14:30;S220;402310;1;1
28.06.2013;14:30;S220;7038734;1;0
28.06.2013;14:30;S220;402363;1;1
28.06.2013;14:30;S220;696449;1;1
28.06.2013;14:30;S220;696462;1;1
28.06.2013;14:30;S220;765745;1;1
28.06.2013;14:30;S220;7030664;1;1
28.06.2013;14:30;S220;7051946;1;1
28.06.2013;14:30;S220;7052713;1;1
02.07.2013;12:30;S220;777982;1;1
02.07.2013;12:30;S220;7038734;1;0
05.07.2013;14:30;S220;696462;1;1
05.07.2013;14:30;S220;527604;1;1
05.07.2013;14:30;S220;7038734;1;1
05.07.2013;14:30;S220;7052514;2;2
09.07.2013;12:30;S220;402310;1;1
09.07.2013;12:30;S220;7042505;1;1
12.07.2013;14:30;S220;7034632;2;2
12.07.2013;14:30;S220;7051512;2;2
23.07.2013;12:30;S220;439716;2;2
23.07.2013;12:30;S220;643229;1;1
26.07.2013;14:30;S220;654625;1;1
26.07.2013;14:30;S220;770189;1;1
26.07.2013;14:30;S220;402500;1;1
26.07.2013;14:30;S220;685346;1;1
26.07.2013;14:30;S220;7022464;1;1
26.07.2013;14:30;S220;7022465;1;1
02.08.2013;14:30;S220;456909;1;0
06.08.2013;12:30;S220;654625;1;1
06.08.2013;12:30;S220;456909;1;1
09.08.2013;14:30;S220;7038734;1;1
09.08.2013;14:30;S220;685346;1;1
09.08.2013;14:30;S220;7016899;1;1
09.08.2013;14:30;S220;7054750;1;1
13.08.2013;12:30;S220;643229;1;1
20.08.2013;12:30;S220;654625;1;1
20.08.2013;12:30;S220;777982;1;1
20.08.2013;12:30;S220;789689;1;1
23.08.2013;14:30;S220;770189;1;1
23.08.2013;14:30;S220;7038735;2;2
23.08.2013;14:30;S220;7042159;2;2
30.08.2013;14:30;S220;7022473;1;1
